"export-plot data (NetLogo 6.2.0)"
"EBIVModel.nlogo"
"05/29/2023 11:38:12:454 +0200"

"MODEL SETTINGS"
"surv-mod-embryo","max-resources-base","pcolor-update?","lact-prob-mid","resources-dynamic?","surv-prob-mid","surv-mod-off","print?","itv-var-bmr","preg-prob-mid","r-growth-ts","growth-lm-prob-const","out-year","n-animals","debug","preg-prob-const","growth-lm-prob-mid","overwinter-skip?","perc-resource-cells","lact-prob-const","itv-var-growth","itv-var-repro","home-ranging?","surv-prob-const","fragmentation-level"
"0.74","140","false","0.12","false","0.02","0.32","false","0","0.02","0.011","27.4","5","100","""Dens""","16.48","0.05","true","0.75","38.8","0","0","true","71.29","0.9"

"""Local density per hectare"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","895","0","78.1","true","""0""","false","6"

"pen name","pen down?","mode","interval","color","x"
"""0""","true","0","1","105","808"
"""25""","true","0","1","65","808"
"""50""","true","0","1","45","808"
"""75""","true","0","1","25","808"
"""100""","true","0","1","15","808"
"""Density""","true","0","1","0","808"

"""0""",,,,"""25""",,,,"""50""",,,,"""75""",,,,"""100""",,,,"""Density"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"655","4.4","105","true","655","8.9","65","true","655","14.2","45","true","655","21.6","25","true","655","41.4","15","true","655","8","0","true"
"656","4.4","105","true","656","8.9","65","true","656","14.2","45","true","656","21.6","25","true","656","41.4","15","true","656","8","0","true"
"657","4.4","105","true","657","8.9","65","true","657","14.2","45","true","657","21.6","25","true","657","41.4","15","true","657","8","0","true"
"658","4.4","105","true","658","8.9","65","true","658","14.2","45","true","658","21.6","25","true","658","41.4","15","true","658","8","0","true"
"659","4.4","105","true","659","8.9","65","true","659","14.2","45","true","659","21.6","25","true","659","41.4","15","true","659","8","0","true"
"660","4.4","105","true","660","8.9","65","true","660","14.2","45","true","660","21.6","25","true","660","41.4","15","true","660","8","0","true"
"661","4.4","105","true","661","8.9","65","true","661","14.2","45","true","661","21.6","25","true","661","41.4","15","true","661","8","0","true"
"662","4.4","105","true","662","8.9","65","true","662","14.2","45","true","662","21.6","25","true","662","41.4","15","true","662","8","0","true"
"663","4.4","105","true","663","8.9","65","true","663","14.2","45","true","663","21.6","25","true","663","41.4","15","true","663","8","0","true"
"664","4.4","105","true","664","8.9","65","true","664","14.2","45","true","664","21.6","25","true","664","41.4","15","true","664","8","0","true"
"665","4.4","105","true","665","8.9","65","true","665","14.2","45","true","665","21.6","25","true","665","41.4","15","true","665","8","0","true"
"666","4.4","105","true","666","8.9","65","true","666","14.2","45","true","666","21.6","25","true","666","41.4","15","true","666","8","0","true"
"667","4.4","105","true","667","8.9","65","true","667","14.2","45","true","667","21.6","25","true","667","41.4","15","true","667","8","0","true"
"668","4.4","105","true","668","8.9","65","true","668","14.2","45","true","668","21.6","25","true","668","41.4","15","true","668","8","0","true"
"669","4.4","105","true","669","8.9","65","true","669","14.2","45","true","669","21.6","25","true","669","41.4","15","true","669","8","0","true"
"670","4.4","105","true","670","8.9","65","true","670","14.2","45","true","670","21.6","25","true","670","41.4","15","true","670","8","0","true"
"671","4.4","105","true","671","8.9","65","true","671","14.2","45","true","671","21.6","25","true","671","41.4","15","true","671","8","0","true"
"672","4.4","105","true","672","8.9","65","true","672","14.2","45","true","672","21.6","25","true","672","41.4","15","true","672","8","0","true"
"673","4.4","105","true","673","8.9","65","true","673","14.2","45","true","673","21.6","25","true","673","41.4","15","true","673","8","0","true"
"674","4.4","105","true","674","8.9","65","true","674","14.2","45","true","674","21.6","25","true","674","41.4","15","true","674","8","0","true"
"675","4.4","105","true","675","8.9","65","true","675","14.2","45","true","675","21.6","25","true","675","41.4","15","true","675","8","0","true"
"676","4.4","105","true","676","8.9","65","true","676","14.2","45","true","676","21.6","25","true","676","41.4","15","true","676","8","0","true"
"677","4.4","105","true","677","8.9","65","true","677","14.2","45","true","677","21.6","25","true","677","41.4","15","true","677","8","0","true"
"678","4.4","105","true","678","8.9","65","true","678","14.2","45","true","678","21.6","25","true","678","41.4","15","true","678","8","0","true"
"679","4.4","105","true","679","8.9","65","true","679","14.2","45","true","679","21.6","25","true","679","41.4","15","true","679","8","0","true"
"680","4.4","105","true","680","8.9","65","true","680","14.2","45","true","680","21.6","25","true","680","41.4","15","true","680","8","0","true"
"681","4.4","105","true","681","8.9","65","true","681","14.2","45","true","681","21.6","25","true","681","41.4","15","true","681","8","0","true"
"682","4.4","105","true","682","8.9","65","true","682","14.2","45","true","682","21.6","25","true","682","41.4","15","true","682","8","0","true"
"683","4.4","105","true","683","8.9","65","true","683","14.2","45","true","683","21.6","25","true","683","41.4","15","true","683","8","0","true"
"684","4.4","105","true","684","8.9","65","true","684","14.2","45","true","684","21.6","25","true","684","41.4","15","true","684","8","0","true"
"685","4.4","105","true","685","8.9","65","true","685","14.2","45","true","685","21.6","25","true","685","41.4","15","true","685","8","0","true"
"686","4.4","105","true","686","8.9","65","true","686","14.2","45","true","686","21.6","25","true","686","41.4","15","true","686","8","0","true"
"687","4.4","105","true","687","8.9","65","true","687","14.2","45","true","687","21.6","25","true","687","41.4","15","true","687","8","0","true"
"688","4.4","105","true","688","8.9","65","true","688","14.2","45","true","688","21.6","25","true","688","41.4","15","true","688","8","0","true"
"689","4.4","105","true","689","8.9","65","true","689","14.2","45","true","689","21.6","25","true","689","41.4","15","true","689","8","0","true"
"690","4.4","105","true","690","8.9","65","true","690","14.2","45","true","690","21.6","25","true","690","41.4","15","true","690","8","0","true"
"691","4.4","105","true","691","8.9","65","true","691","14.2","45","true","691","21.6","25","true","691","41.4","15","true","691","8","0","true"
"692","4.4","105","true","692","8.9","65","true","692","14.2","45","true","692","21.6","25","true","692","41.4","15","true","692","8","0","true"
"693","4.4","105","true","693","8.9","65","true","693","14.2","45","true","693","21.6","25","true","693","41.4","15","true","693","23","0","true"
"694","4.4","105","true","694","8.9","65","true","694","14.2","45","true","694","21.6","25","true","694","41.4","15","true","694","37","0","true"
"695","4.4","105","true","695","8.9","65","true","695","14.2","45","true","695","21.6","25","true","695","41.4","15","true","695","43","0","true"
"696","4.4","105","true","696","8.9","65","true","696","14.2","45","true","696","21.6","25","true","696","41.4","15","true","696","49","0","true"
"697","4.4","105","true","697","8.9","65","true","697","14.2","45","true","697","21.6","25","true","697","41.4","15","true","697","55","0","true"
"698","4.4","105","true","698","8.9","65","true","698","14.2","45","true","698","21.6","25","true","698","41.4","15","true","698","57","0","true"
"699","4.4","105","true","699","8.9","65","true","699","14.2","45","true","699","21.6","25","true","699","41.4","15","true","699","57","0","true"
"700","4.4","105","true","700","8.9","65","true","700","14.2","45","true","700","21.6","25","true","700","41.4","15","true","700","61","0","true"
"701","4.4","105","true","701","8.9","65","true","701","14.2","45","true","701","21.6","25","true","701","41.4","15","true","701","61","0","true"
"702","4.4","105","true","702","8.9","65","true","702","14.2","45","true","702","21.6","25","true","702","41.4","15","true","702","56","0","true"
"703","4.4","105","true","703","8.9","65","true","703","14.2","45","true","703","21.6","25","true","703","41.4","15","true","703","52","0","true"
"704","4.4","105","true","704","8.9","65","true","704","14.2","45","true","704","21.6","25","true","704","41.4","15","true","704","47","0","true"
"705","4.4","105","true","705","8.9","65","true","705","14.2","45","true","705","21.6","25","true","705","41.4","15","true","705","48","0","true"
"706","4.4","105","true","706","8.9","65","true","706","14.2","45","true","706","21.6","25","true","706","41.4","15","true","706","47","0","true"
"707","4.4","105","true","707","8.9","65","true","707","14.2","45","true","707","21.6","25","true","707","41.4","15","true","707","44","0","true"
"708","4.4","105","true","708","8.9","65","true","708","14.2","45","true","708","21.6","25","true","708","41.4","15","true","708","44","0","true"
"709","4.4","105","true","709","8.9","65","true","709","14.2","45","true","709","21.6","25","true","709","41.4","15","true","709","44","0","true"
"710","4.4","105","true","710","8.9","65","true","710","14.2","45","true","710","21.6","25","true","710","41.4","15","true","710","44","0","true"
"711","4.4","105","true","711","8.9","65","true","711","14.2","45","true","711","21.6","25","true","711","41.4","15","true","711","43","0","true"
"712","4.4","105","true","712","8.9","65","true","712","14.2","45","true","712","21.6","25","true","712","41.4","15","true","712","42","0","true"
"713","4.4","105","true","713","8.9","65","true","713","14.2","45","true","713","21.6","25","true","713","41.4","15","true","713","41","0","true"
"714","4.4","105","true","714","8.9","65","true","714","14.2","45","true","714","21.6","25","true","714","41.4","15","true","714","40","0","true"
"715","4.4","105","true","715","8.9","65","true","715","14.2","45","true","715","21.6","25","true","715","41.4","15","true","715","39","0","true"
"716","4.4","105","true","716","8.9","65","true","716","14.2","45","true","716","21.6","25","true","716","41.4","15","true","716","38","0","true"
"717","4.4","105","true","717","8.9","65","true","717","14.2","45","true","717","21.6","25","true","717","41.4","15","true","717","37","0","true"
"718","4.4","105","true","718","8.9","65","true","718","14.2","45","true","718","21.6","25","true","718","41.4","15","true","718","37","0","true"
"719","4.4","105","true","719","8.9","65","true","719","14.2","45","true","719","21.6","25","true","719","41.4","15","true","719","36","0","true"
"720","4.4","105","true","720","8.9","65","true","720","14.2","45","true","720","21.6","25","true","720","41.4","15","true","720","35","0","true"
"721","4.4","105","true","721","8.9","65","true","721","14.2","45","true","721","21.6","25","true","721","41.4","15","true","721","35","0","true"
"722","4.4","105","true","722","8.9","65","true","722","14.2","45","true","722","21.6","25","true","722","41.4","15","true","722","33","0","true"
"723","4.4","105","true","723","8.9","65","true","723","14.2","45","true","723","21.6","25","true","723","41.4","15","true","723","31","0","true"
"724","4.4","105","true","724","8.9","65","true","724","14.2","45","true","724","21.6","25","true","724","41.4","15","true","724","29","0","true"
"725","4.4","105","true","725","8.9","65","true","725","14.2","45","true","725","21.6","25","true","725","41.4","15","true","725","28","0","true"
"726","4.4","105","true","726","8.9","65","true","726","14.2","45","true","726","21.6","25","true","726","41.4","15","true","726","26","0","true"
"727","4.4","105","true","727","8.9","65","true","727","14.2","45","true","727","21.6","25","true","727","41.4","15","true","727","24","0","true"
"728","4.4","105","true","728","8.9","65","true","728","14.2","45","true","728","21.6","25","true","728","41.4","15","true","728","24","0","true"
"729","4.4","105","true","729","8.9","65","true","729","14.2","45","true","729","21.6","25","true","729","41.4","15","true","729","22","0","true"
"730","4.4","105","true","730","8.9","65","true","730","14.2","45","true","730","21.6","25","true","730","41.4","15","true","730","21","0","true"
"731","4.4","105","true","731","8.9","65","true","731","14.2","45","true","731","21.6","25","true","731","41.4","15","true","731","20","0","true"
"732","4.4","105","true","732","8.9","65","true","732","14.2","45","true","732","21.6","25","true","732","41.4","15","true","732","19","0","true"
"733","4.4","105","true","733","8.9","65","true","733","14.2","45","true","733","21.6","25","true","733","41.4","15","true","733","16","0","true"
"734","4.4","105","true","734","8.9","65","true","734","14.2","45","true","734","21.6","25","true","734","41.4","15","true","734","16","0","true"
"735","4.4","105","true","735","8.9","65","true","735","14.2","45","true","735","21.6","25","true","735","41.4","15","true","735","16","0","true"
"736","4.4","105","true","736","8.9","65","true","736","14.2","45","true","736","21.6","25","true","736","41.4","15","true","736","13","0","true"
"737","4.4","105","true","737","8.9","65","true","737","14.2","45","true","737","21.6","25","true","737","41.4","15","true","737","12","0","true"
"738","4.4","105","true","738","8.9","65","true","738","14.2","45","true","738","21.6","25","true","738","41.4","15","true","738","10","0","true"
"739","4.4","105","true","739","8.9","65","true","739","14.2","45","true","739","21.6","25","true","739","41.4","15","true","739","9","0","true"
"740","4.4","105","true","740","8.9","65","true","740","14.2","45","true","740","21.6","25","true","740","41.4","15","true","740","7","0","true"
"741","4.4","105","true","741","8.9","65","true","741","14.2","45","true","741","21.6","25","true","741","41.4","15","true","741","7","0","true"
"742","4.4","105","true","742","8.9","65","true","742","14.2","45","true","742","21.6","25","true","742","41.4","15","true","742","7","0","true"
"743","4.4","105","true","743","8.9","65","true","743","14.2","45","true","743","21.6","25","true","743","41.4","15","true","743","5","0","true"
"744","4.4","105","true","744","8.9","65","true","744","14.2","45","true","744","21.6","25","true","744","41.4","15","true","744","4","0","true"
"745","4.4","105","true","745","8.9","65","true","745","14.2","45","true","745","21.6","25","true","745","41.4","15","true","745","2","0","true"
"746","4.4","105","true","746","8.9","65","true","746","14.2","45","true","746","21.6","25","true","746","41.4","15","true","746","2","0","true"
"747","4.4","105","true","747","8.9","65","true","747","14.2","45","true","747","21.6","25","true","747","41.4","15","true","747","2","0","true"
"748","4.4","105","true","748","8.9","65","true","748","14.2","45","true","748","21.6","25","true","748","41.4","15","true","748","1","0","true"
"749","4.4","105","true","749","8.9","65","true","749","14.2","45","true","749","21.6","25","true","749","41.4","15","true","749","1","0","true"
"750","4.4","105","true","750","8.9","65","true","750","14.2","45","true","750","21.6","25","true","750","41.4","15","true","750","1","0","true"
"751","4.4","105","true","751","8.9","65","true","751","14.2","45","true","751","21.6","25","true","751","41.4","15","true","751","1","0","true"
"752","4.4","105","true","752","8.9","65","true","752","14.2","45","true","752","21.6","25","true","752","41.4","15","true","752","1","0","true"
"753","4.4","105","true","753","8.9","65","true","753","14.2","45","true","753","21.6","25","true","753","41.4","15","true","753","1","0","true"
"754","4.4","105","true","754","8.9","65","true","754","14.2","45","true","754","21.6","25","true","754","41.4","15","true","754","1","0","true"
"755","4.4","105","true","755","8.9","65","true","755","14.2","45","true","755","21.6","25","true","755","41.4","15","true","755","1","0","true"
"756","4.4","105","true","756","8.9","65","true","756","14.2","45","true","756","21.6","25","true","756","41.4","15","true","756","1","0","true"
"757","4.4","105","true","757","8.9","65","true","757","14.2","45","true","757","21.6","25","true","757","41.4","15","true","757","1","0","true"
"758","4.4","105","true","758","8.9","65","true","758","14.2","45","true","758","21.6","25","true","758","41.4","15","true","758","1","0","true"
"759","4.4","105","true","759","8.9","65","true","759","14.2","45","true","759","21.6","25","true","759","41.4","15","true","759","1","0","true"
"760","4.4","105","true","760","8.9","65","true","760","14.2","45","true","760","21.6","25","true","760","41.4","15","true","760","1","0","true"
"761","4.4","105","true","761","8.9","65","true","761","14.2","45","true","761","21.6","25","true","761","41.4","15","true","761","1","0","true"
"762","4.4","105","true","762","8.9","65","true","762","14.2","45","true","762","21.6","25","true","762","41.4","15","true","762","1","0","true"
"763","4.4","105","true","763","8.9","65","true","763","14.2","45","true","763","21.6","25","true","763","41.4","15","true","763","1","0","true"
"764","4.4","105","true","764","8.9","65","true","764","14.2","45","true","764","21.6","25","true","764","41.4","15","true","764","1","0","true"
"765","4.4","105","true","765","8.9","65","true","765","14.2","45","true","765","21.6","25","true","765","41.4","15","true","765","1","0","true"
"766","4.4","105","true","766","8.9","65","true","766","14.2","45","true","766","21.6","25","true","766","41.4","15","true","766","1","0","true"
"767","4.4","105","true","767","8.9","65","true","767","14.2","45","true","767","21.6","25","true","767","41.4","15","true","767","1","0","true"
"768","4.4","105","true","768","8.9","65","true","768","14.2","45","true","768","21.6","25","true","768","41.4","15","true","768","1","0","true"
"769","4.4","105","true","769","8.9","65","true","769","14.2","45","true","769","21.6","25","true","769","41.4","15","true","769","1","0","true"
"770","4.4","105","true","770","8.9","65","true","770","14.2","45","true","770","21.6","25","true","770","41.4","15","true","770","1","0","true"
"771","4.4","105","true","771","8.9","65","true","771","14.2","45","true","771","21.6","25","true","771","41.4","15","true","771","1","0","true"
"772","4.4","105","true","772","8.9","65","true","772","14.2","45","true","772","21.6","25","true","772","41.4","15","true","772","1","0","true"
"773","4.4","105","true","773","8.9","65","true","773","14.2","45","true","773","21.6","25","true","773","41.4","15","true","773","1","0","true"
"774","4.4","105","true","774","8.9","65","true","774","14.2","45","true","774","21.6","25","true","774","41.4","15","true","774","1","0","true"
"775","4.4","105","true","775","8.9","65","true","775","14.2","45","true","775","21.6","25","true","775","41.4","15","true","775","1","0","true"
"776","4.4","105","true","776","8.9","65","true","776","14.2","45","true","776","21.6","25","true","776","41.4","15","true","776","0","0","true"
"777","4.4","105","true","777","8.9","65","true","777","14.2","45","true","777","21.6","25","true","777","41.4","15","true","777","0","0","true"
"778","4.4","105","true","778","8.9","65","true","778","14.2","45","true","778","21.6","25","true","778","41.4","15","true","778","0","0","true"
"779","4.4","105","true","779","8.9","65","true","779","14.2","45","true","779","21.6","25","true","779","41.4","15","true","779","0","0","true"
"780","4.4","105","true","780","8.9","65","true","780","14.2","45","true","780","21.6","25","true","780","41.4","15","true","780","0","0","true"
"781","4.4","105","true","781","8.9","65","true","781","14.2","45","true","781","21.6","25","true","781","41.4","15","true","781","0","0","true"
"782","4.4","105","true","782","8.9","65","true","782","14.2","45","true","782","21.6","25","true","782","41.4","15","true","782","0","0","true"
"783","4.4","105","true","783","8.9","65","true","783","14.2","45","true","783","21.6","25","true","783","41.4","15","true","783","0","0","true"
"784","4.4","105","true","784","8.9","65","true","784","14.2","45","true","784","21.6","25","true","784","41.4","15","true","784","0","0","true"
"785","4.4","105","true","785","8.9","65","true","785","14.2","45","true","785","21.6","25","true","785","41.4","15","true","785","0","0","true"
"786","4.4","105","true","786","8.9","65","true","786","14.2","45","true","786","21.6","25","true","786","41.4","15","true","786","0","0","true"
"787","4.4","105","true","787","8.9","65","true","787","14.2","45","true","787","21.6","25","true","787","41.4","15","true","787","0","0","true"
"788","4.4","105","true","788","8.9","65","true","788","14.2","45","true","788","21.6","25","true","788","41.4","15","true","788","0","0","true"
"789","4.4","105","true","789","8.9","65","true","789","14.2","45","true","789","21.6","25","true","789","41.4","15","true","789","0","0","true"
"790","4.4","105","true","790","8.9","65","true","790","14.2","45","true","790","21.6","25","true","790","41.4","15","true","790","0","0","true"
"791","4.4","105","true","791","8.9","65","true","791","14.2","45","true","791","21.6","25","true","791","41.4","15","true","791","3","0","true"
"792","4.4","105","true","792","8.9","65","true","792","14.2","45","true","792","21.6","25","true","792","41.4","15","true","792","6","0","true"
"793","4.4","105","true","793","8.9","65","true","793","14.2","45","true","793","21.6","25","true","793","41.4","15","true","793","6","0","true"
"794","4.4","105","true","794","8.9","65","true","794","14.2","45","true","794","21.6","25","true","794","41.4","15","true","794","6","0","true"
"795","4.4","105","true","795","8.9","65","true","795","14.2","45","true","795","21.6","25","true","795","41.4","15","true","795","6","0","true"
"796","4.4","105","true","796","8.9","65","true","796","14.2","45","true","796","21.6","25","true","796","41.4","15","true","796","6","0","true"
"797","4.4","105","true","797","8.9","65","true","797","14.2","45","true","797","21.6","25","true","797","41.4","15","true","797","6","0","true"
"798","4.4","105","true","798","8.9","65","true","798","14.2","45","true","798","21.6","25","true","798","41.4","15","true","798","6","0","true"
"799","4.4","105","true","799","8.9","65","true","799","14.2","45","true","799","21.6","25","true","799","41.4","15","true","799","6","0","true"
"800","4.4","105","true","800","8.9","65","true","800","14.2","45","true","800","21.6","25","true","800","41.4","15","true","800","6","0","true"
"801","4.4","105","true","801","8.9","65","true","801","14.2","45","true","801","21.6","25","true","801","41.4","15","true","801","6","0","true"
"802","4.4","105","true","802","8.9","65","true","802","14.2","45","true","802","21.6","25","true","802","41.4","15","true","802","6","0","true"
"803","4.4","105","true","803","8.9","65","true","803","14.2","45","true","803","21.6","25","true","803","41.4","15","true","803","6","0","true"
"804","4.4","105","true","804","8.9","65","true","804","14.2","45","true","804","21.6","25","true","804","41.4","15","true","804","6","0","true"
"805","4.4","105","true","805","8.9","65","true","805","14.2","45","true","805","21.6","25","true","805","41.4","15","true","805","6","0","true"
"806","4.4","105","true","806","8.9","65","true","806","14.2","45","true","806","21.6","25","true","806","41.4","15","true","806","6","0","true"
"807","4.4","105","true","807","8.9","65","true","807","14.2","45","true","807","21.6","25","true","807","41.4","15","true","807","6","0","true"
"808","4.4","105","true","808","8.9","65","true","808","14.2","45","true","808","21.6","25","true","808","41.4","15","true","808","6","0","true"
